Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Valor bruto;Valor por m2;Valor bruto por m2;Tipo agrupado
Departamento;Breña;3;0;0;120;790.0;180.0;1132.0;6.58;9.43;Departamento
Departamento;Ate;2;0;1;70;1500.0;1070.0;2570.0;21.43;36.71;Departamento
Departamento;Pueblo Libre;1;1;1;64;4000.0;1025.0;5025.0;62.5;78.52;Departamento
Departamento;Comas;2;0;0;86;3800.0;860.0;4900.0;44.19;56.98;Departamento
Departamento;San Miguel;2;0;0;60;1800.0;690.0;2571.0;30.0;42.85;Departamento
Departamento;Villa El Salvador;1;1;0;44;2000.0;666.0;2761.0;45.45;62.75;Departamento
Departamento;Ate;2;1;1;70;1100.0;1000.0;2100.0;15.71;30.0;Departamento
Departamento;San Borja;3;1;1;202;6500.0;3309.0;10254.0;32.18;50.76;Departamento
Departamento;San Miguel;3;1;1;91;2300.0;832.0;3255.0;25.27;35.77;Departamento
Departamento;Ventanilla;1;0;0;44;1200.0;427.0;1651.0;27.27;37.52;Departamento
Departamento;San Borja;1;0;0;35;1800.0;390.0;2245.0;51.43;64.14;Departamento
Departamento;Ate;3;2;1;110;3000.0;1600.0;4790.0;27.27;43.55;Departamento
Departamento;Punta Hermosa;2;1;0;61;2200.0;1006.0;3306.0;36.07;54.2;Departamento
Departamento;San Miguel;3;0;0;85;1100.0;220.0;1320.0;12.94;15.53;Departamento
Departamento;Chaclacayo;3;1;0;75;1900.0;380.0;2365.0;25.33;31.53;Departamento
Departamento;Santa Rosa;1;1;0;58;1000.0;580.0;1597.0;17.24;27.53;Departamento
Departamento;Lince;3;1;1;65;1300.0;990.0;2290.0;20.0;35.23;Departamento
Departamento;Mi Perú;2;0;0;60;800.0;285.0;1085.0;13.33;18.08;Departamento
Departamento;Pueblo Libre;4;2;1;348;8000.0;3124.0;21524.0;22.99;61.85;Departamento
Departamento;Chaclacayo;2;0;0;54;1000.0;500.0;1525.0;18.52;28.24;Departamento
Departamento;Ate;1;1;0;55;2300.0;1525.0;4120.0;41.82;74.91;Departamento
Departamento;Lince;2;1;0;40;550.0;210.0;760.0;13.75;19.0;Departamento
Departamento;Pucusana;3;1;0;148;3300.0;800.0;4218.0;22.3;28.5;Departamento
Departamento;Comas;2;1;1;100;5500.0;1200.0;7100.0;55.0;71.0;Departamento
Departamento;Jesús María;3;2;1;140;3500.0;650.0;4650.0;25.0;33.21;Departamento
Departamento;Ate;3;1;1;75;2000.0;700.0;2700.0;26.67;36.0;Departamento
Departamento;Breña;2;1;0;73;2900.0;926.0;3826.0;39.73;52.41;Departamento
Departamento;Ate;3;2;1;140;4500.0;1587.0;6444.0;32.14;46.03;Departamento
Departamento;San Luis;3;1;0;84;2200.0;735.0;3014.0;26.19;35.88;Departamento
Departamento;San Borja;3;0;1;130;6800.0;1050.0;7850.0;52.31;60.38;Departamento
Departamento;Villa El Salvador;3;0;0;100;2500.0;700.0;3277.0;25.0;32.77;Departamento
Departamento;Lurín;2;1;0;60;2200.0;725.0;2925.0;36.67;48.75;Departamento
Departamento;Ate;4;3;4;206;9000.0;3000.0;15500.0;43.69;75.24;Departamento
Departamento;Punta Hermosa;3;1;1;96;3500.0;919.0;4617.0;36.46;48.09;Departamento
Departamento;Callao;3;1;0;65;1250.0;298.0;1548.0;19.23;23.82;Departamento
Departamento;Jesús María;1;0;0;30;900.0;35.0;944.0;30.0;31.47;Departamento
Departamento;San Borja;1;1;0;65;1500.0;1200.0;2840.0;23.08;43.69;Departamento
Departamento;San Borja;1;0;0;45;2500.0;477.0;3027.0;55.56;67.27;Departamento
Departamento;Jesús María;3;2;2;92;1800.0;840.0;2835.0;19.57;30.82;Departamento
Departamento;Ate;3;2;3;120;2900.0;1280.0;4570.0;24.17;38.08;Departamento
Departamento;La Molina;3;2;1;75;1700.0;600.0;2380.0;22.67;31.73;Departamento
Departamento;Rímac;2;1;1;90;4000.0;1900.0;6340.0;44.44;70.44;Departamento
Departamento;Los Olivos;2;0;0;60;1250.0;600.0;1850.0;20.83;30.83;Departamento
Departamento;San Borja;3;0;1;160;6500.0;1382.0;7882.0;40.62;49.26;Departamento
Departamento;San Borja;3;1;0;120;3500.0;1450.0;5223.0;29.17;43.52;Departamento
Departamento;Ate;2;1;0;59;1350.0;612.0;1962.0;22.88;33.25;Departamento
Departamento;Chorrillos;2;1;0;60;1700.0;900.0;2700.0;28.33;45.0;Departamento
Departamento;Jesús María;3;2;2;200;2600.0;1250.0;4054.0;13.0;20.27;Departamento
Departamento;Chorrillos;2;0;0;70;2959.0;518.0;3477.0;42.27;49.67;Departamento
Departamento;Santa Anita;2;0;0;46;1000.0;350.0;1366.0;21.74;29.7;Departamento
Departamento;Pueblo Libre;1;1;0;45;2400.0;1565.0;4195.0;53.33;93.22;Departamento
Departamento;San Miguel;2;1;2;88;2800.0;850.0;3770.0;31.82;42.84;Departamento
Departamento;Ate;2;1;2;110;5300.0;2600.0;8400.0;48.18;76.36;Departamento
Departamento;San Borja;3;0;1;140;3200.0;1650.0;5137.0;22.86;36.69;Departamento
Departamento;Villa El Salvador;1;1;0;49;2200.0;380.0;2677.0;44.9;54.63;Departamento
Departamento;Ate;2;2;1;76;2800.0;1350.0;5350.0;36.84;70.39;Departamento
Departamento;Pueblo Libre;2;2;2;118;5800.0;2160.0;8240.0;49.15;69.83;Departamento
Departamento;La Perla;3;1;1;140;6500.0;1100.0;7600.0;46.43;54.29;Departamento
Departamento;Breña;2;1;1;58;2950.0;872.0;3987.0;50.86;68.74;Departamento
Departamento;Villa El Salvador;2;0;0;89;3100.0;817.0;3917.0;34.83;44.01;Departamento
Departamento;Ventanilla;2;1;0;58;1500.0;770.0;2270.0;25.86;39.14;Departamento
Departamento;La Perla;2;1;0;45;800.0;266.0;1066.0;17.78;23.69;Departamento
Departamento;Punta Hermosa;3;0;0;150;2800.0;1160.0;4160.0;18.67;27.73;Departamento
Departamento;San Borja;3;0;1;120;4200.0;1150.0;5670.0;35.0;47.25;Departamento
Departamento;La Perla;2;0;1;72;3500.0;550.0;4191.0;48.61;58.21;Departamento
Departamento;Comas;3;1;1;116;6500.0;1650.0;8300.0;56.03;71.55;Departamento
Departamento;Ate;2;2;1;103;3400.0;1872.0;5917.0;33.01;57.45;Departamento
Departamento;Rímac;2;2;0;90;4200.0;1180.0;5680.0;46.67;63.11;Departamento
Departamento;Lurigancho;2;1;1;84;3500.0;998.0;4498.0;41.67;53.55;Departamento
Departamento;San Borja;2;0;0;120;4000.0;1331.0;5528.0;33.33;46.07;Departamento
Departamento;Comas;3;1;1;128;4800.0;1815.0;6615.0;37.5;51.68;Departamento
Departamento;Ate;4;3;3;179;9900.0;2600.0;12900.0;55.31;72.07;Departamento
Departamento;Ate;4;2;2;160;6000.0;1960.0;16940.0;37.5;105.88;Departamento
Departamento;Mi Perú;1;0;0;60;1300.0;578.0;1898.0;21.67;31.63;Departamento
Departamento;Ate;2;0;0;79;2950.0;1000.0;4123.0;37.34;52.19;Departamento
Departamento;San Borja;1;0;0;39;1500.0;475.0;2010.0;38.46;51.54;Departamento
Departamento;San Bartolo;3;1;1;100;4800.0;1050.0;5990.0;48.0;59.9;Departamento
Departamento;San Borja;2;0;0;60;2400.0;460.0;3023.0;40.0;50.38;Departamento
Departamento;San Borja;2;0;0;60;2600.0;550.0;3150.0;43.33;52.5;Departamento
Departamento;San Miguel;2;0;1;90;2350.0;850.0;3300.0;26.11;36.67;Departamento
Departamento;Ate;3;2;1;120;4600.0;1200.0;6440.0;38.33;53.67;Departamento
Departamento;Comas;4;2;0;257;8000.0;2800.0;11480.0;31.13;44.67;Departamento
Departamento;Ate;2;2;1;85;2150.0;890.0;3200.0;25.29;37.65;Departamento
Departamento;Ate;3;2;3;170;6000.0;2000.0;8600.0;35.29;50.59;Departamento
Departamento;Santa Rosa;2;0;0;54;1200.0;150.0;1350.0;22.22;25.0;Departamento
Departamento;Callao;2;1;1;50;1300.0;620.0;1920.0;26.0;38.4;Departamento
Departamento;Lince;2;1;1;65;1200.0;600.0;1800.0;18.46;27.69;Departamento
Departamento;San Miguel;3;1;0;85;2500.0;905.0;3588.0;29.41;42.21;Departamento
Departamento;Chorrillos;2;1;0;76;2650.0;680.0;3480.0;34.87;45.79;Departamento
Departamento;Callao;3;1;1;84;1300.0;900.0;2200.0;15.48;26.19;Departamento
Departamento;La Punta;3;1;2;100;2300.0;994.0;3294.0;23.0;32.94;Departamento
Departamento;La Punta;1;0;0;45;1400.0;508.0;1928.0;31.11;42.84;Departamento
Departamento;Ate;3;2;2;167;4500.0;1005.0;6115.0;26.95;36.62;Departamento
Departamento;Rímac;3;2;1;70;5000.0;3990.0;8990.0;71.43;128.43;Departamento
Departamento;Ate;3;2;1;200;6000.0;3200.0;9200.0;30.0;46.0;Departamento
Departamento;San Borja;2;0;0;80;3000.0;790.0;3893.0;37.5;48.66;Departamento
Departamento;Villa El Salvador;2;0;0;68;2200.0;577.0;2919.0;32.35;42.93;Departamento
Departamento;Lince;2;1;0;50;1000.0;300.0;1300.0;20.0;26.0;Departamento
Departamento;San Borja;2;0;0;80;3300.0;1374.0;4777.0;41.25;59.71;Departamento
Departamento;Villa El Salvador;3;1;1;180;4000.0;2000.0;6320.0;22.22;35.11;Departamento
Departamento;San Borja;3;1;0;170;4500.0;1208.0;6208.0;26.47;36.52;Departamento
Departamento;Lurigancho;2;0;0;100;3300.0;800.0;4100.0;33.0;41.0;Departamento
Departamento;Pachacámac;1;0;0;40;1600.0;350.0;1970.0;40.0;49.25;Departamento
Departamento;San Miguel;3;2;1;109;2500.0;742.0;3347.0;22.94;30.71;Departamento
Departamento;Lurigancho;2;1;0;56;3300.0;505.0;3939.0;58.93;70.34;Departamento
Departamento;Breña;2;0;0;85;2200.0;772.0;3086.0;25.88;36.31;Departamento
Departamento;Ate;2;1;1;121;1300.0;715.0;2106.0;10.74;17.4;Departamento
Departamento;Ate;2;1;2;66;2500.0;1160.0;3809.0;37.88;57.71;Departamento
Departamento;San Miguel;3;0;0;96;1900.0;514.0;2505.0;19.79;26.09;Departamento
Departamento;San Borja;2;1;0;94;3000.0;1348.0;4429.0;31.91;47.12;Departamento
Departamento;Ate;2;1;1;100;2800.0;1631.0;4632.0;28.0;46.32;Departamento
Departamento;Jesús María;2;2;1;68;1500.0;650.0;2290.0;22.06;33.68;Departamento
Departamento;Lince;2;1;1;70;1550.0;360.0;1937.0;22.14;27.67;Departamento
Departamento;Santa Anita;2;0;0;44;1000.0;254.0;1270.0;22.73;28.86;Departamento
Departamento;Jesús María;2;2;1;110;2100.0;640.0;2890.0;19.09;26.27;Departamento
Departamento;San Borja;3;0;0;90;3000.0;920.0;4026.0;33.33;44.73;Departamento
Departamento;San Borja;1;0;0;40;2200.0;550.0;2750.0;55.0;68.75;Departamento
Departamento;Ate;1;1;1;45;1450.0;640.0;2102.0;32.22;46.71;Departamento
Departamento;San Borja;2;0;0;67;2500.0;515.0;3173.0;37.31;47.36;Departamento
Departamento;Pueblo Libre;3;1;1;75;4000.0;1250.0;5559.0;53.33;74.12;Departamento
Departamento;Ate;2;1;1;88;2600.0;1400.0;5200.0;29.55;59.09;Departamento
Departamento;Jesús María;2;1;1;70;2000.0;650.0;2752.0;28.57;39.31;Departamento
Departamento;Comas;3;0;0;85;4000.0;640.0;4868.0;47.06;57.27;Departamento
Departamento;Pueblo Libre;3;1;1;74;4000.0;900.0;5209.0;54.05;70.39;Departamento
Departamento;Santa Anita;2;0;0;57;1200.0;278.0;1478.0;21.05;25.93;Departamento
Departamento;San Borja;0;0;0;25;800.0;426.0;1251.0;32.0;50.04;Departamento
Departamento;Jesús María;3;2;1;90;1800.0;550.0;2350.0;20.0;26.11;Departamento
Departamento;Comas;3;0;0;80;4300.0;500.0;4885.0;53.75;61.06;Departamento
Departamento;Ate;4;3;4;239;8000.0;4500.0;12500.0;33.47;52.3;Departamento
Departamento;Pachacámac;1;0;0;41;1400.0;180.0;1600.0;34.15;39.02;Departamento
Departamento;San Luis;2;1;0;50;1500.0;615.0;2147.0;30.0;42.94;Departamento
Departamento;La Molina;2;1;1;50;1400.0;450.0;2410.0;28.0;48.2;Departamento
Departamento;La Punta;2;0;0;64;1200.0;660.0;1860.0;18.75;29.06;Departamento
Departamento;Pueblo Libre;3;2;1;140;5000.0;1600.0;7050.0;35.71;50.36;Departamento
Departamento;San Miguel;3;1;0;92;1600.0;650.0;2271.0;17.39;24.68;Departamento
Departamento;San Borja;3;0;1;120;3420.0;800.0;4350.0;28.5;36.25;Departamento
Departamento;Ate;4;2;2;146;5000.0;1800.0;7150.0;34.25;48.97;Departamento
Departamento;Mi Perú;3;1;1;68;1800.0;545.0;2345.0;26.47;34.49;Departamento
Departamento;Comas;2;1;0;77;1350.0;511.0;1887.0;17.53;24.51;Departamento
Departamento;Ancón;3;3;3;180;6900.0;2000.0;9306.0;38.33;51.7;Departamento
Departamento;Rímac;3;1;1;150;5000.0;1000.0;6000.0;33.33;40.0;Departamento
Departamento;Villa El Salvador;2;0;0;65;2200.0;690.0;3010.0;33.85;46.31;Departamento
Departamento;Magdalena del Mar;2;1;1;92;1900.0;550.0;2602.0;20.65;28.28;Departamento
Departamento;Ate;3;1;3;83;2700.0;1250.0;4070.0;32.53;49.04;Departamento
Departamento;Punta Hermosa;3;1;1;68;3000.0;900.0;3900.0;44.12;57.35;Departamento
Departamento;Callao;3;1;1;98;2100.0;792.0;3055.0;21.43;31.17;Departamento
Departamento;Ate;4;2;1;300;6500.0;3323.0;21652.0;21.67;72.17;Departamento
Departamento;Pueblo Libre;2;1;2;99;4500.0;1300.0;6100.0;45.45;61.62;Departamento
Departamento;Comas;3;1;1;152;8500.0;925.0;9732.0;55.92;64.03;Departamento
Departamento;Ancón;4;3;3;160;8500.0;2300.0;10800.0;53.12;67.5;Departamento
Departamento;Ventanilla;3;1;1;100;2100.0;800.0;3128.0;21.0;31.28;Departamento
Departamento;Ate;1;1;1;40;1400.0;700.0;2113.0;35.0;52.82;Departamento
Departamento;Callao;2;0;0;48;800.0;280.0;1080.0;16.67;22.5;Departamento
Departamento;Chorrillos;1;1;0;44;1799.0;440.0;2259.0;40.89;51.34;Departamento
Departamento;Lince;2;1;0;48;1000.0;500.0;1550.0;20.83;32.29;Departamento
Departamento;San Borja;2;1;1;93;3000.0;860.0;4148.0;32.26;44.6;Departamento
Departamento;Comas;3;1;1;140;7200.0;2900.0;10100.0;51.43;72.14;Departamento
Departamento;Ate;2;1;1;66;2000.0;1086.0;3301.0;30.3;50.02;Departamento
Departamento;Ventanilla;4;4;2;180;8700.0;2400.0;11800.0;48.33;65.56;Departamento
Departamento;Comas;3;1;0;80;4100.0;1493.0;5894.0;51.25;73.68;Departamento
Departamento;San Borja;2;0;0;71;1900.0;1200.0;3256.0;26.76;45.86;Departamento
Departamento;Pueblo Libre;4;2;2;124;5200.0;1252.0;6928.0;41.94;55.87;Departamento
Departamento;San Isidro;1;1;1;50;800.0;180.0;980.0;16.0;19.6;Departamento
Departamento;Ate;4;2;4;153;3000.0;1841.0;5280.0;19.61;34.51;Departamento
Departamento;San Borja;3;0;0;100;5000.0;719.0;5828.0;50.0;58.28;Departamento
Departamento;Ate;3;2;1;160;4700.0;1500.0;6750.0;29.38;42.19;Departamento
Departamento;Ate;1;1;0;64;1800.0;800.0;2780.0;28.12;43.44;Departamento
Departamento;Comas;3;1;1;147;4450.0;2555.0;7611.0;30.27;51.78;Departamento
Departamento;Callao;2;0;0;70;1500.0;796.0;2296.0;21.43;32.8;Departamento
Departamento;Breña;2;1;1;85;4950.0;605.0;5891.0;58.24;69.31;Departamento
Departamento;Villa El Salvador;3;1;1;265;6200.0;1300.0;8125.0;23.4;30.66;Departamento
Departamento;La Perla;3;2;1;120;5000.0;1350.0;6672.0;41.67;55.6;Departamento
Departamento;San Borja;3;2;1;110;4200.0;1023.0;5433.0;38.18;49.39;Departamento
Departamento;Ate;3;2;1;99;3500.0;1168.0;4668.0;35.35;47.15;Departamento
Departamento;San Borja;3;1;0;78;900.0;600.0;2200.0;11.54;28.21;Departamento
Departamento;San Borja;1;2;1;55;4000.0;750.0;4830.0;72.73;87.82;Departamento
Departamento;Rímac;2;0;0;80;2950.0;880.0;3992.0;36.88;49.9;Departamento
Departamento;Chorrillos;3;1;1;101;5550.0;1600.0;7420.0;54.95;73.47;Departamento
Departamento;Ventanilla;2;1;2;150;3400.0;710.0;4178.0;22.67;27.85;Departamento
Departamento;Mi Perú;1;1;0;63;1500.0;500.0;2000.0;23.81;31.75;Departamento
Departamento;San Borja;3;2;1;220;8000.0;1900.0;15100.0;36.36;68.64;Departamento
Departamento;El Agustino;2;1;0;46;1100.0;300.0;1400.0;23.91;30.43;Departamento
Departamento;Cieneguilla;2;1;0;44;650.0;310.0;960.0;14.77;21.82;Departamento
Departamento;Ate;2;1;1;66;2500.0;1948.0;4662.0;37.88;70.64;Departamento
Departamento;Comas;1;0;0;25;1200.0;555.0;1816.0;48.0;72.64;Departamento
Departamento;San Borja;2;0;0;75;2000.0;650.0;2731.0;26.67;36.41;Departamento
Departamento;Chorrillos;3;1;1;102;5100.0;1275.0;6631.0;50.0;65.01;Departamento
Departamento;Villa El Salvador;3;1;1;105;3650.0;1200.0;4982.0;34.76;47.45;Departamento
Departamento;Mi Perú;2;1;0;84;900.0;598.0;1550.0;10.71;18.45;Departamento
Departamento;Ate;3;2;1;104;2700.0;1234.0;3934.0;25.96;37.83;Departamento
Departamento;Ventanilla;3;0;0;90;1600.0;360.0;2045.0;17.78;22.72;Departamento
Departamento;Chorrillos;2;0;0;60;2600.0;472.0;3147.0;43.33;52.45;Departamento
Departamento;Mi Perú;2;1;0;50;1200.0;428.0;1644.0;24.0;32.88;Departamento
Departamento;San Borja;2;0;0;60;4000.0;550.0;4710.0;66.67;78.5;Departamento
Departamento;Santa Rosa;1;1;0;62;1200.0;440.0;1640.0;19.35;26.45;Departamento
Departamento;Ate;3;2;1;154;4000.0;2598.0;7369.0;25.97;47.85;Departamento
Departamento;Ate;4;4;4;397;9000.0;4000.0;14000.0;22.67;35.26;Departamento
Departamento;Ate;2;1;1;70;2500.0;950.0;3550.0;35.71;50.71;Departamento
Departamento;Ate;2;2;2;110;8500.0;2200.0;11400.0;77.27;103.64;Departamento
Departamento;San Miguel;2;0;0;66;2000.0;250.0;2250.0;30.3;34.09;Departamento
Departamento;Villa El Salvador;2;1;1;90;2900.0;1430.0;4694.0;32.22;52.16;Departamento
Departamento;Villa El Salvador;4;1;1;200;5300.0;1500.0;6800.0;26.5;34.0;Departamento
Departamento;Ate;3;2;3;118;4000.0;1450.0;5820.0;33.9;49.32;Departamento
Departamento;San Martín de Porres;2;1;0;51;1580.0;477.0;2082.0;30.98;40.82;Departamento
Departamento;Santa Anita;2;1;0;70;1500.0;686.0;2186.0;21.43;31.23;Departamento
Departamento;Chaclacayo;2;0;0;48;1300.0;342.0;1667.0;27.08;34.73;Departamento
Departamento;Jesús María;4;2;2;270;4000.0;1000.0;5000.0;14.81;18.52;Departamento
Departamento;San Borja;1;0;0;29;1200.0;520.0;1740.0;41.38;60.0;Departamento
Departamento;Rímac;3;1;1;120;4500.0;1039.0;5787.0;37.5;48.22;Departamento
Departamento;San Borja;3;1;0;160;4800.0;1720.0;6760.0;30.0;42.25;Departamento
Departamento;Pachacámac;2;0;0;50;2000.0;220.0;2409.0;40.0;48.18;Departamento
Departamento;Rímac;3;1;2;120;5700.0;2600.0;8693.0;47.5;72.44;Departamento
Departamento;Ate;2;1;1;100;2500.0;1753.0;4503.0;25.0;45.03;Departamento
Departamento;Santa Anita;2;1;0;80;1800.0;700.0;2585.0;22.5;32.31;Departamento
Departamento;Ate;4;2;4;153;3300.0;1989.0;5289.0;21.57;34.57;Departamento
Departamento;La Punta;2;1;0;51;1200.0;601.0;1837.0;23.53;36.02;Departamento
Departamento;Ate;1;1;0;81;1500.0;2130.0;3866.0;18.52;47.73;Departamento
Departamento;San Borja;3;2;1;140;4100.0;1470.0;7870.0;29.29;56.21;Departamento
Departamento;San Miguel;3;0;1;170;2500.0;1700.0;4200.0;14.71;24.71;Departamento
Departamento;Callao;3;2;1;115;1990.0;950.0;3050.0;17.3;26.52;Departamento
Departamento;Comas;3;1;1;140;7500.0;2900.0;10400.0;53.57;74.29;Departamento
Departamento;Lurigancho;2;1;1;63;2500.0;1300.0;3800.0;39.68;60.32;Departamento
Departamento;Villa El Salvador;1;0;0;38;1800.0;229.0;2054.0;47.37;54.05;Departamento
Departamento;Rímac;2;1;0;58;1200.0;583.0;1783.0;20.69;30.74;Departamento
Departamento;Jesús María;3;2;1;149;2000.0;1290.0;3571.0;13.42;23.97;Departamento
Departamento;Lurigancho;2;0;0;81;3800.0;110.0;3910.0;46.91;48.27;Departamento
Departamento;Comas;3;1;1;170;7900.0;2200.0;10100.0;46.47;59.41;Departamento
Departamento;San Borja;3;2;1;140;3900.0;1750.0;6032.0;27.86;43.09;Departamento
Departamento;San Luis;1;1;0;63;1400.0;590.0;2014.0;22.22;31.97;Departamento
Departamento;Jesús María;3;2;1;100;1500.0;890.0;2633.0;15.0;26.33;Departamento
Departamento;Ate;2;1;1;94;2500.0;1800.0;4327.0;26.6;46.03;Departamento
Departamento;La Perla;1;1;0;40;400.0;220.0;620.0;10.0;15.5;Departamento
Departamento;Comas;3;2;1;180;6500.0;2500.0;9478.0;36.11;52.66;Departamento
Departamento;Lince;2;0;0;52;950.0;300.0;1250.0;18.27;24.04;Departamento
Departamento;San Borja;3;1;0;86;1500.0;1240.0;2740.0;17.44;31.86;Departamento
Departamento;Rímac;4;1;2;200;7800.0;1980.0;10270.0;39.0;51.35;Departamento
Departamento;Punta Negra;1;0;0;37;700.0;200.0;920.0;18.92;24.86;Departamento
Departamento;Lince;3;1;1;70;1300.0;990.0;2290.0;18.57;32.71;Departamento
Departamento;Jesús María;3;2;0;95;1700.0;1250.0;2950.0;17.89;31.05;Departamento
Departamento;Lince;3;1;1;90;900.0;420.0;1320.0;10.0;14.67;Departamento
Departamento;Pachacámac;2;1;0;51;500.0;200.0;700.0;9.8;13.73;Departamento
Departamento;Punta Hermosa;3;1;0;100;2800.0;1400.0;4450.0;28.0;44.5;Departamento
Departamento;La Perla;2;1;1;165;5600.0;1570.0;7520.0;33.94;45.58;Departamento
Departamento;Lince;2;1;0;48;550.0;450.0;1000.0;11.46;20.83;Departamento
Departamento;Chorrillos;1;0;0;124;3500.0;820.0;4440.0;28.23;35.81;Departamento
Departamento;Ate;3;3;1;220;6500.0;1900.0;8900.0;29.55;40.45;Departamento
Departamento;Punta Hermosa;2;0;0;70;2500.0;800.0;3385.0;35.71;48.36;Departamento
Departamento;Comas;3;1;1;109;7000.0;1200.0;8555.0;64.22;78.49;Departamento
Departamento;San Bartolo;1;0;1;40;2300.0;870.0;3193.0;57.5;79.82;Departamento
Departamento;San Miguel;3;2;0;160;2800.0;800.0;3700.0;17.5;23.12;Departamento
Departamento;Lince;2;1;0;65;750.0;190.0;940.0;11.54;14.46;Departamento
Departamento;Punta Hermosa;2;2;1;160;3500.0;2600.0;6570.0;21.88;41.06;Departamento
Departamento;Ate;2;0;2;73;1600.0;1500.0;3200.0;21.92;43.84;Departamento
Departamento;Chorrillos;2;1;0;136;4000.0;1200.0;5374.0;29.41;39.51;Departamento
Departamento;Comas;3;2;0;95;5000.0;1000.0;6222.0;52.63;65.49;Departamento
Departamento;San Borja;3;0;1;98;3100.0;917.0;4226.0;31.63;43.12;Departamento
Departamento;Comas;2;0;1;75;5400.0;476.0;5996.0;72.0;79.95;Departamento
Departamento;San Borja;2;1;1;200;9900.0;2000.0;12500.0;49.5;62.5;Departamento
Departamento;Ate;4;4;2;237;6950.0;3542.0;11058.0;29.32;46.66;Departamento
Departamento;Chorrillos;3;1;1;115;4300.0;968.0;5456.0;37.39;47.44;Departamento
Departamento;Ate;3;3;3;191;3500.0;1190.0;5290.0;18.32;27.7;Departamento
Departamento;Lurigancho;1;1;1;63;3000.0;1400.0;4550.0;47.62;72.22;Departamento
Departamento;Pueblo Libre;3;2;2;200;6000.0;3100.0;9963.0;30.0;49.82;Departamento
Departamento;Ate;2;1;1;79;2800.0;126.0;3106.0;35.44;39.32;Departamento
Departamento;Rímac;2;2;2;140;5000.0;1980.0;7430.0;35.71;53.07;Departamento
Departamento;Ate;2;1;1;100;2500.0;1632.0;4366.0;25.0;43.66;Departamento
Departamento;San Borja;1;0;0;20;1300.0;500.0;1800.0;65.0;90.0;Departamento
Departamento;Villa El Salvador;2;1;0;87;2800.0;845.0;3781.0;32.18;43.46;Departamento
Departamento;Independencia;1;1;0;42;1050.0;330.0;1380.0;25.0;32.86;Departamento
Departamento;San Borja;1;0;0;140;4250.0;1650.0;6130.0;30.36;43.79;Departamento
Departamento;Pachacámac;1;0;0;35;1600.0;580.0;2330.0;45.71;66.57;Departamento
Departamento;Jesús María;2;2;1;110;3000.0;890.0;4186.0;27.27;38.05;Departamento
Departamento;Comas;3;1;1;150;9000.0;1200.0;12400.0;60.0;82.67;Departamento
Departamento;La Punta;1;0;1;45;1350.0;450.0;1820.0;30.0;40.44;Departamento
Departamento;Jesús María;3;2;2;90;1950.0;715.0;2819.0;21.67;31.32;Departamento
Departamento;Ate;3;2;1;120;3800.0;1555.0;5662.0;31.67;47.18;Departamento
Departamento;Jesús María;3;1;1;90;2200.0;700.0;3100.0;24.44;34.44;Departamento
Departamento;San Borja;2;0;1;57;3250.0;650.0;3958.0;57.02;69.44;Departamento
Departamento;San Borja;2;0;0;90;3500.0;800.0;4300.0;38.89;47.78;Departamento
Departamento;San Borja;1;0;0;42;1500.0;450.0;2018.0;35.71;48.05;Departamento
Departamento;San Borja;2;1;0;79;2500.0;763.0;3433.0;31.65;43.46;Departamento
Departamento;Comas;2;1;0;70;1100.0;550.0;1815.0;15.71;25.93;Departamento
Departamento;San Borja;2;0;1;110;4500.0;1140.0;8334.0;40.91;75.76;Departamento
Departamento;Ate;3;3;3;171;6000.0;1600.0;8050.0;35.09;47.08;Departamento
Departamento;San Borja;3;0;0;110;8000.0;850.0;9070.0;72.73;82.45;Departamento
Departamento;Santa Rosa;2;0;0;59;1000.0;250.0;1250.0;16.95;21.19;Departamento
Departamento;San Luis;2;1;0;55;1100.0;360.0;1500.0;20.0;27.27;Departamento
Departamento;San Luis;2;1;0;54;1200.0;495.0;1715.0;22.22;31.76;Departamento
Departamento;San Miguel;2;1;0;66;1400.0;604.0;2084.0;21.21;31.58;Departamento
Departamento;Ate;2;1;0;52;1500.0;630.0;2235.0;28.85;42.98;Departamento
Departamento;Villa El Salvador;3;1;1;137;8900.0;1945.0;11216.0;64.96;81.87;Departamento
Departamento;San Borja;1;1;0;25;1900.0;650.0;2570.0;76.0;102.8;Departamento
Departamento;Villa El Salvador;2;0;0;83;4000.0;577.0;4745.0;48.19;57.17;Departamento
Departamento;Ate;1;1;1;90;6500.0;2100.0;13600.0;72.22;151.11;Departamento
Departamento;Rímac;2;0;0;75;2800.0;810.0;3610.0;37.33;48.13;Departamento
Departamento;Chorrillos;3;1;2;163;3500.0;1590.0;8102.0;21.47;49.71;Departamento
Departamento;San Miguel;2;1;1;100;2500.0;907.0;3547.0;25.0;35.47;Departamento
Departamento;San Miguel;3;2;1;100;2100.0;550.0;2745.0;21.0;27.45;Departamento
Departamento;Pachacámac;1;0;0;22;1000.0;420.0;1444.0;45.45;65.64;Departamento
Departamento;Ate;2;2;2;139;5500.0;1938.0;8189.0;39.57;58.91;Departamento
Departamento;Ate;2;1;1;72;2300.0;1200.0;3741.0;31.94;51.96;Departamento
Departamento;Santa Rosa;2;0;0;60;1100.0;90.0;1190.0;18.33;19.83;Departamento
Departamento;La Punta;2;1;1;72;1300.0;540.0;2440.0;18.06;33.89;Departamento
